,matricola,nome,cognome,qualifica,dipartimento,data_assunzione,data_di_nascita,classe_laurea,data_laurea,classe_dottorato,data_dottorato
3790,2088,Filippa,Borzomì,Knowledge of financial modeling and forecasting techniques, Sales Operations,2019-07-05 09:00:06,1995-10-08 04:38:30,,,,
3791,349843,Laureano,Bellucci,Ability to identify and mitigate risks, Training and Education,2016-05-22 19:35:50,1999-08-21 14:03:10,Associate of Arts (AA),2023-05-02 15:03:37,,
3792,732045,Lando,Bevilacqua,Experience with risk assessment and management, Marketing,2019-06-07 08:56:03,2002-12-04 07:30:38,,,,
3793,323710,Costanzo,Orsini,Excellent problem-solving abilities, Procurement,2020-01-28 02:48:02,2002-12-13 00:38:36,,,,
3794,217409,Eva,Carullo,Strong research and information-gathering skills, Training and Education,2023-04-05 13:08:45,1996-03-24 12:22:03,Master of Engineering (ME),2021-04-11 15:22:52,Environmental Science,2024-03-17 12:22:03.971778
3795,379010,Nina,Udinesi,Ability to interpret and analyze financial statements, Customer Service,2021-03-10 07:12:38,1995-11-25 05:15:17,,,,
3796,758746,Gianluca,Flaiano,Problem-solving and troubleshooting skills, Training and Education,2021-11-02 17:01:57,2001-10-02 01:28:54,,,,
3797,670354,Rolando,Maffei,Strong project coordination and scheduling skills, Cybersecurity,2016-11-23 21:16:13,1997-05-06 20:29:33,Associate of Nursing (AN),2018-01-18 15:16:38,,
3798,587679,Donatello,Ferretti,Knowledge of international business regulations and practices, Cybersecurity,2022-07-20 15:14:15,1994-12-14 11:03:03,,,,
3799,601693,Francesca,Galeati,Experience with ERP systems and implementation, Corporate Communications,2018-08-26 21:34:15,1997-02-23 17:29:45,,,,
3800,429469,Luca,Goldoni,Knowledge of regulatory requirements and compliance, Training and Education,2022-10-07 19:12:30,1995-03-01 05:50:44,,,,
3801,860728,Raffaello,Trussardi,Experience with quality assurance and control processes, Business Analytics,2021-06-17 18:53:50,2000-08-30 22:02:34,Associate of Engineering (AE),2021-10-30 19:50:28,,
3802,531793,Mirko,Salieri,Ability to manage product launches and releases, Quality Assurance,2016-08-05 19:47:51,2000-03-07 04:02:21,,,,
3803,460302,Tonino,Pacillo,Knowledge of talent management and succession planning, Business Analytics,2017-05-14 19:31:42,1995-11-19 16:59:45,,,,
3804,875571,Girolamo,Cagnin,Experience with data governance and compliance frameworks, Learning and Development,2023-02-23 08:02:57,2001-04-26 09:15:50,,,,
3805,699413,Carmelo,Bacosi,Team player with strong collaboration abilities, Sales Operations,2019-10-30 21:30:07,1998-01-04 16:55:01,,,,
3806,698684,Cipriano,Garzoni,Knowledge of regulatory compliance and reporting, Inventory Management,2023-06-13 08:30:45,1993-09-08 03:24:28,,,,
3807,863532,Ilaria,Sraffa,Proactive and self-motivated, Sales,2015-11-08 15:12:42,2002-10-06 08:57:29,,,,
3808,67829,Giacomo,Fantini,Knowledge of intellectual property laws and regulations, Sales,2021-06-02 05:29:14,1995-06-27 17:31:57,Master of Science (MS),2022-09-03 10:19:03,,
3809,579583,Enzo,Stoppani,Ability to manage product launches and releases, Learning and Development,2015-12-01 17:47:58,1993-12-18 13:04:41,,,,
3810,14868,Giulio,Veltroni,Ability to develop and implement training programs, Learning and Development,2019-02-23 04:45:47,1998-10-12 02:57:12,Certificate in Automotive Technology,2019-10-28 18:59:52,Anthropology,2026-10-05 02:57:12.190950
3811,296917,Caterina,Solari,Strong written and verbal communication skills, Learning and Development,2020-06-03 18:07:01,1998-07-05 14:59:46,Doctor of Pharmacy (PharmD),2022-01-08 00:41:29,,
3812,489258,Lando,Traetta,Experience with risk assessment and management, Cybersecurity,2022-09-27 20:10:50,2002-03-15 23:42:02,,,,
3813,506612,Filippo,Fabbri,Knowledge of marketing strategies and techniques, Learning and Development,2015-04-16 23:01:10,1995-11-02 20:23:40,,,,
3814,70390,Elmo,Tassoni,Ability to meet deadlines, Cybersecurity,2017-04-02 08:36:11,1997-10-26 15:21:50,,,,
3815,952253,Giustino,Liguori,Ability to develop and implement sustainability initiatives, Marketing,2018-11-15 03:19:13,2001-04-25 23:43:24,Bachelor of Engineering (BE),2022-06-25 21:57:51,,
3816,141537,Melissa,Cicala,Experience with ERP systems and implementation, Training and Education,2019-08-28 05:28:59,1995-11-17 06:59:32,,,,
3817,87947,Ernesto,Roncalli,Excellent problem-solving abilities, Sales Operations,2018-06-07 18:51:43,1995-08-26 05:05:32,,,,
3818,977659,Rita,Prati,Knowledge of financial principles and practices, Cybersecurity,2022-07-31 09:28:16,1997-09-25 22:05:45,,,,
3819,158288,Ilaria,Rusticucci,Experience with customer experience (CX) design and optimization, Quality Assurance,2020-10-22 23:44:50,1997-11-20 04:35:05,,,,
3820,306509,Lorenzo,Lettiere,Strong project coordination and scheduling skills, Corporate Communications,2016-03-17 13:09:06,2000-10-16 19:28:39,Master of Engineering (ME),2021-10-07 10:27:00,,
3821,515273,Rosina,Berengario,"Technical expertise in a specific area (e.g., programming languages, engineering software)", Training and Education,2018-05-17 08:27:40,1995-05-29 03:24:41,Diploma in Early Childhood Education,2019-06-15 03:58:52,,
3822,740973,Antonella,Sraffa,Ability to develop and implement sustainability initiatives, Learning and Development,2023-02-21 03:40:55,2002-03-05 11:03:21,,,,
3823,296828,Enzio,Monti,Problem-solving and troubleshooting skills, Learning and Development,2020-07-12 09:36:20,1997-05-29 21:33:49,,,,
3824,972059,Rosaria,Palumbo,Strong research and information-gathering skills, Learning and Development,2021-10-19 20:01:53,2002-01-02 10:43:39,,,,
3825,721035,Geronimo,Bonomo,"Technical expertise in a specific area (e.g., programming languages, engineering software)", Inventory Management,2015-12-17 06:33:20,2000-09-20 11:35:26,,,,
3826,606648,Marissa,Traversa,Problem-solving and troubleshooting skills, Business Analytics,2018-02-23 23:25:06,1995-12-24 11:13:18,,,,
3827,57025,Eliana,Galiazzo,Strong understanding of change control and configuration management, Inventory Management,2022-12-26 02:10:57,2000-04-10 00:42:10,,,,
3828,224107,Filippa,Garobbio,Strong understanding of organizational development principles, Sales Operations,2020-01-22 08:03:02,1996-09-02 22:52:22,Certificate in Automotive Technology,2018-05-10 07:43:57,Public Health,2024-08-26 22:52:22.126889
3829,482388,Geronimo,Oscuro,Strong negotiation and conflict resolution skills, Inventory Management,2018-03-19 10:33:13,2000-08-02 03:54:57,,,,
3830,353020,Lucia,Galiazzo,Experience with customer relationship management (CRM) systems, Cybersecurity,2015-08-07 10:26:56,1998-05-13 17:02:56,Certificate in Accounting,2021-05-01 09:28:13,,
3831,662017,Pasqual,Perini,Knowledge of lean manufacturing principles, Learning and Development,2015-08-31 22:12:04,1995-02-17 05:20:26,,,,
3832,205756,Licia,Munari,Experience with customer experience (CX) design and optimization, Training and Education,2018-05-01 12:14:25,1998-06-27 11:36:33,Doctor of Pharmacy (PharmD),2021-08-23 07:14:58,,
3833,632535,Fabio,Cociarelli,Adaptability and flexibility, Learning and Development,2022-05-28 23:30:18,1999-11-05 05:52:15,,,,
3834,941357,Annamaria,Palazzo,Adaptability and flexibility, Quality Assurance,2022-01-04 19:19:54,2000-07-20 08:25:19,Bachelor of Business Administration (BBA),2020-08-11 17:43:12,,
3835,48604,Anita,Argurio,Ability to manage product launches and releases, Media Relations,2020-02-24 21:46:11,1998-04-12 21:09:29,,,,
3836,545298,Lolita,Abbagnale,Knowledge of IT infrastructure and networking, Sales,2015-06-06 11:05:46,1996-05-15 20:41:45,,,,
3837,7849,Amleto,Vianello,Knowledge of software development methodologies, Sales,2022-08-12 22:33:28,1996-03-28 13:59:10,,,,
3838,557741,Carlo,Priuli,Ability to conduct market forecasting and trend analysis, Learning and Development,2017-12-02 03:49:20,1999-07-18 03:49:15,Associate of Science (AS),2022-10-11 10:56:09,Anthropology,2027-07-11 03:49:15.108695
3839,169582,Nadia,Meucci,Experience with supply chain optimization and logistics, Sales Operations,2022-04-12 07:01:52,1997-09-18 05:53:45,,,,
3840,861880,Gianpaolo,Malatesta,Strong decision-making abilities, Customer Service,2023-04-26 23:30:59,1996-10-02 13:10:53,Bachelor of Computer Science (BCS),2019-08-06 10:44:41,,
3841,652648,Jacopo,Comolli,Proficient in project management methodologies, Cybersecurity,2021-05-30 09:36:23,1994-06-16 12:23:29,,,,
3842,63133,Virgilio,Vecellio,Experience with data privacy and security measures, Customer Service,2017-03-15 20:30:44,2002-08-09 17:42:39,,,,
3843,990353,Concetta,Moccia,"Strong understanding of IT service management frameworks (e.g., ITIL)", Marketing,2015-06-18 01:48:41,1998-05-28 14:59:01,,,,
3844,87996,Luca,Tanzini,Strong negotiation and conflict resolution skills, Sales Operations,2021-08-20 08:57:36,1997-11-15 15:07:31,,,,
3845,359618,Virginia,Gualandi,Knowledge of international business regulations and practices, Customer Service,2018-04-21 18:01:43,1994-08-19 05:59:09,Associate of Business Administration (ABA),2022-12-06 10:43:29,,
3846,689971,Marina,Salieri,Experience with supply chain optimization and logistics, Cybersecurity,2022-06-01 02:00:03,1997-08-05 15:07:44,Bachelor of Arts (BA),2017-12-07 19:58:46,,
3847,599718,Romana,Palumbo,Excellent problem-solving abilities, Cybersecurity,2017-08-24 21:32:57,1993-11-18 12:43:56,Bachelor of Fine Arts (BFA),2023-02-17 11:11:13,English Literature,2023-07-28 00:39:42.000000
3848,468892,Rolando,Giulietti,Proficient in project management methodologies, Internal Communications,2023-08-02 07:28:30,1995-05-11 09:07:46,Associate of Architecture (AArch),2017-03-09 18:31:26,,
3849,608097,Gabriele,Burcardo,Knowledge of marketing strategies and techniques, Training and Education,2020-11-20 13:53:49,2002-02-25 19:13:04,Master of Architecture (MArch),2023-03-24 23:08:23,,
3850,769578,Alessandro,Broggini,Ability to develop and implement sustainability initiatives, Customer Service,2021-05-02 23:58:03,2001-01-10 01:36:47,Associate of Nursing (AN),2021-02-11 06:55:42,Education,2029-01-03 01:36:47.858759
3851,55618,Jolanda,Satriani,Adaptability and flexibility, Business Analytics,2020-08-09 08:13:13,1998-11-26 05:38:52,Certificate in Human Resources Management,2021-09-04 12:33:51,,
3852,249198,Gianfrancesco,Valguarnera,Ability to work under pressure, Customer Service,2021-10-07 17:26:04,2001-04-22 05:44:00,,,,
3853,980037,Alessandra,Foletti,Knowledge of talent acquisition and recruitment strategies, Cybersecurity,2023-03-30 19:58:48,1995-04-06 08:55:47,,,,
3854,577449,Geronimo,Boito,Knowledge of intellectual property laws and regulations, Business Analytics,2022-12-02 08:29:36,2000-04-12 20:43:02,Certificate in Web Development,2022-05-20 08:59:37,English Literature,2028-04-05 20:43:02.734289
3855,99370,Lidia,Liguori,Experience with process improvement and optimization, Cybersecurity,2015-10-16 20:19:50,1997-05-29 14:03:40,Certificate in Digital Marketing,2017-06-27 01:42:08,,
3856,476092,Dante,Tremonti,Strong understanding of inventory management principles, Innovation,2020-10-10 20:49:21,2001-07-06 11:55:18,,,,
3857,408651,Alessandra,Federico,Ability to conduct competitive intelligence and analysis, Business Analytics,2021-11-25 05:49:35,1998-03-22 19:22:21,Doctor of Pharmacy (PharmD),2022-08-11 15:55:17,,
3858,430067,Donatello,Ossola,Strong understanding of change control and configuration management, Sales,2022-08-08 02:09:59,1995-04-25 14:43:26,Bachelor of Computer Science (BCS),2016-10-27 13:56:52,,
3859,659506,Nicolò,Fabrizi,Strong understanding of data governance principles, Sales Operations,2017-12-04 10:04:18,2001-04-18 20:27:22,Bachelor of Education (BEd),2023-01-24 10:37:48,,
3860,278482,Alberico,Olivetti,Knowledge of intellectual property laws and regulations, Sales,2022-03-28 15:55:33,1999-05-16 22:26:03,,,,
3861,685035,Umberto,Celentano,Knowledge of IT infrastructure and networking, Quality Assurance,2019-06-05 20:35:49,2002-06-29 17:42:10,,,,
3862,249700,Federica,Agnesi,Ability to conduct market forecasting and trend analysis, Sales Operations,2022-07-23 21:08:41,2000-04-18 10:27:37,,,,
3863,623754,Mattia,Boccaccio,Knowledge of organizational culture and employee engagement, Quality Assurance,2019-12-31 11:28:47,1997-12-23 07:24:25,Bachelor of Nursing (BN),2020-11-19 21:56:25,,
3864,278216,Sebastiano,Tafuri,Attention to detail and accuracy, Business Analytics,2020-02-28 01:59:25,1995-04-18 16:25:58,,,,
3865,844908,Fabrizia,Bacosi,Knowledge of marketing strategies and techniques, Sales,2018-08-03 23:32:54,1993-12-09 18:28:51,Master of Science (MS),2014-01-22 13:53:53,,
3866,258654,Annibale,Camiscione,Ability to work with cross-functional teams, Quality Assurance,2018-08-16 02:19:03,1995-01-01 12:21:46,Associate of Science (AS),2016-03-21 22:08:18,,
3867,608537,Fiamma,Gagliardi,Experience with risk assessment and mitigation strategies, Sales Operations,2020-04-01 07:59:39,1994-08-17 02:23:19,,,,
3868,497814,Goffredo,Murri,Strong understanding of IT security and risk management, Quality Assurance,2021-10-31 16:46:36,1998-01-11 06:00:31,Diploma in Electrical Engineering,2020-07-08 21:03:03,,
3869,963320,Vito,Ferrucci,Ability to multitask and prioritize effectively, Sales,2022-05-07 03:32:06,2002-01-07 05:48:08,,,,
3870,907556,Livia,Ponti,Ability to develop and implement training programs, Business Analytics,2022-10-24 04:02:16,1998-01-04 00:21:42,Associate of Computer Science (ACS),2020-10-09 07:33:58,Sociology,2025-12-28 00:21:42.358785
3871,61416,Giulia,Paolucci,Strong attention to quality and accuracy, Customer Service,2017-05-31 09:16:10,1994-05-20 12:53:56,,,,
3872,646959,Alphons,Pagliaro,Strong written and verbal communication skills, Training and Education,2021-10-22 11:01:46,2000-06-29 12:11:42,Master of Arts (MA),2022-11-06 05:27:16,,
3873,713254,Liana,Taliani,Analytical and critical thinking skills, Cybersecurity,2018-05-12 00:16:41,1997-05-22 05:46:02,,,,
3874,775629,Elisa,Catalano,Analytical and critical thinking skills, Learning and Development,2016-09-18 14:55:47,1998-06-19 02:47:45,,,,
3875,416897,Pierpaolo,Barcella,Experience with risk assessment and management, Inventory Management,2015-11-19 12:13:53,2000-05-27 10:09:35,,,,
3876,666158,Vincenza,Passalacqua,Knowledge of human resources policies and procedures, Business Analytics,2020-05-22 23:27:20,1994-03-01 03:42:23,,,,
3877,40046,Romina,Endrizzi,Ability to develop and implement training programs, Training and Education,2018-10-09 17:54:09,1995-09-23 01:09:18,,,,
3878,357688,Leonardo,Gianvecchio,Experience with process mapping and workflow analysis, Media Relations,2017-09-02 02:39:45,1994-06-30 01:48:19,,,,
3879,860008,Ramona,Telesio,Strong interpersonal skills, Customer Service,2018-11-28 20:56:56,1998-08-16 02:23:46,,,,
3880,108530,Arnaldo,Fagiani,Adaptability and flexibility, Customer Service,2019-05-25 14:57:42,1998-12-23 06:10:17,Associate of Nursing (AN),2020-06-18 04:40:09,,
3881,976717,Ubaldo,Trentini,Strong financial analysis and forecasting skills, Information Security,2020-08-20 14:24:09,1997-08-22 13:25:43,Doctor of Pharmacy (PharmD),2021-08-04 22:32:25,,
3882,920416,Puccio,Soffici,Experience with product lifecycle management, Cybersecurity,2016-10-05 19:48:51,1998-08-30 20:35:57,Bachelor of Fine Arts (BFA),2021-04-23 03:17:24,,
3883,561159,Cipriano,Palladio,Ability to develop and implement training programs, Marketing,2022-03-13 21:41:13,1996-10-18 06:25:13,,,,
3884,330201,Marta,Bonino,Strong understanding of organizational development principles, Sales,2020-08-29 02:18:32,1997-03-10 21:20:41,Master of Architecture (MArch),2017-04-16 08:50:40,,
3885,162960,Franco,Ceravolo,Bachelor's degree in a relevant field, Sales,2021-10-07 21:00:53,1993-08-13 05:57:48,,,,
3886,472655,Etta,Giannone,Experience with content management systems (CMS), Inventory Management,2016-10-29 16:38:50,1999-06-06 15:01:51,Bachelor of Architecture (BArch),2022-11-15 17:00:42,,
3887,632608,Flavio,Faugno,Strong understanding of digital marketing strategies, Training and Education,2016-07-25 09:43:12,2002-07-01 17:07:21,,,,
3888,311139,Antonio,Florio,Strong interpersonal skills, Cybersecurity,2018-03-07 00:09:47,2001-01-28 10:22:38,,,,
3889,195789,Girolamo,Cimini,Excellent customer service skills, Inventory Management,2021-02-21 08:00:53,2001-08-06 10:45:00,Certificate in Human Resources Management,2021-12-02 08:47:22,,
3890,320368,Arsenio,Parmitano,Ability to conduct market segmentation and targeting, Marketing,2015-05-30 08:03:46,2002-04-01 01:32:04,,,,
3891,748299,Coriolano,Agnesi,Strong understanding of digital marketing strategies, Communications,2018-04-16 08:54:22,2002-04-08 02:50:02,Associate of Architecture (AArch),2022-09-06 13:02:25,,
3892,779965,Adele,Buscetta,Experience with e-commerce platforms and technologies, Sales Operations,2016-08-01 10:15:31,1997-11-15 12:14:30,Diploma in Hospitality Management,2021-12-19 10:34:15,Economics,2025-11-08 12:14:30.272027
3893,465196,Melania,Trussardi,Ability to multitask and prioritize effectively, Inventory Management,2018-12-20 06:49:43,1996-12-11 05:07:55,,,,
